,m,l,P,r,T,rho,epsilon,adiabatic temperature gradient,actual temperature gradient,radiative
1156,0.5780780780780781,1.00422745190376,1.4771377517192343,0.271830759183868,0.5214071839587942,2.8329831217591543,0.0882561695169411,0.4,0.2201973630651181,True
1157,0.5785785785785786,1.0042715040559462,1.4729250528102293,0.2720210990936768,0.5210794297954573,2.8266804801494585,0.08777657901169646,0.4,0.22013265277327052,True
1158,0.5790790790790791,1.0043153167150294,1.4687204975752297,0.27221159672959083,0.5207516758676499,2.820385541972808,0.08729915444422218,0.4,0.220067899843551,True
1159,0.5795795795795795,1.0043588909729473,1.4645240748783261,0.27240225262335893,0.5204239218971991,2.8140983018986163,0.08682388773032268,0.4,0.22000310389260855,True
1160,0.58008008008008,1.004402227905812,1.4603357736643177,0.272593067298951,0.520096167604663,2.807818754731437,0.08635077081472427,0.4,0.21993826454856644,True
1161,0.5805805805805806,1.0044453285853543,1.456155582901069,0.27278404128171724,0.5197684127106926,2.8015468952931104,0.085879795668413,0.4,0.21987338143717713,True
1162,0.5810810810810811,1.0044881940795565,1.4519834915763155,0.2729751750988958,0.5194406569361079,2.7952827184163063,0.08541095428840742,0.4,0.2198084541810404,True
1163,0.5815815815815816,1.0045308254526535,1.4478194886976647,0.2731664692796124,0.519112900001897,2.7890262189446147,0.08494423869767757,0.4,0.21974348239960315,True
1164,0.582082082082082,1.0045732237651315,1.4436635632925947,0.2733579243548806,0.5187851416292171,2.782777391732628,0.08447964094506014,0.4,0.21967846570914842,True
1165,0.5825825825825826,1.0046153900737294,1.439515704408454,0.27354954085760175,0.5184573815393938,2.7765362316460256,0.0840171531051783,0.4,0.21961340372279142,True
1166,0.5830830830830831,1.0046573254314373,1.435375901112466,0.2737413193225648,0.5181296194539217,2.7703027335616683,0.0835567672783582,0.4,0.2195482960504734,True
1167,0.5835835835835836,1.0046990308874983,1.4312441424917237,0.2739332602864466,0.5178018550944635,2.7640768923676786,0.08309847559054787,0.4,0.21948314229895222,True
1168,0.5840840840840841,1.0047405074874067,1.4271204176531926,0.2741253642878115,0.5174740881828513,2.757858702963528,0.08264227019323556,0.4,0.21941794207179904,True
1169,0.5845845845845845,1.0047817562729093,1.4230047157237087,0.27431763186711183,0.5171463184410853,2.751648160260124,0.0821881432633675,0.4,0.21935269496939291,True
1170,0.585085085085085,1.004822778282005,1.4188970258499787,0.2745100635666876,0.5168185455913342,2.745445259179898,0.08173608700326827,0.4,0.2192874005889114,True
1171,0.5855855855855856,1.0048635745489436,1.4147973371985834,0.27470265993076654,0.5164907693559361,2.7392499946568947,0.0812860936405596,0.4,0.2192220585243248,True
1172,0.5860860860860861,1.0049041461042285,1.4107056389559738,0.2748954215054641,0.516162989457397,2.7330623616368572,0.08083815542807936,0.4,0.21915666836639475,True
1173,0.5865865865865866,1.004944493974614,1.4066219203284738,0.27508834883878336,0.5158352056183922,2.7268823550773176,0.08039226464380154,0.4,0.21909122970266212,True
1174,0.587087087087087,1.0049846191885496,1.4025461705152582,0.2752814424856992,0.5155074175626969,2.720709969890352,0.07994841358977399,0.4,0.21902574210978576,True
1175,0.5875875875875876,1.0050245227733694,1.3984783787223032,0.2754747030055334,0.5151796250147052,2.714545200972157,0.07950659459255117,0.4,0.21896020515741696,True
1176,0.5880880880880881,1.0050642057419856,1.3944185342284472,0.2756681309495251,0.5148518276971535,2.7083880433433616,0.07906680000551632,0.4,0.21889461842695912,True
1177,0.5885885885885886,1.0051036691035495,1.3903666263324619,0.2758617268707894,0.5145240253329446,2.702238492036919,0.0786290222068691,0.4,0.21882898149662253,True
1178,0.5890890890890891,1.0051429138636578,1.3863226443520347,0.27605549132450924,0.5141962176451829,2.6960965420960292,0.07819325359951095,0.4,0.21876329394113098,True
1179,0.5895895895895895,1.0051819410243512,1.3822865776237654,0.27624942486793547,0.5138684043571742,2.689962188574218,0.07775948661096628,0.4,0.2186975553317088,True
1180,0.5900900900900901,1.0052207515841158,1.378258415503168,0.2764435280603867,0.5135405851924262,2.683835426535427,0.07732771369330425,0.4,0.21863176523607503,True
1181,0.5905905905905906,1.0052593465378825,1.3742381473646736,0.2766378014632493,0.5132127598746484,2.677716251054104,0.07689792732306094,0.4,0.21856592321843565,True
1182,0.5910910910910911,1.0052977268770265,1.3702257626016263,0.2768322456399776,0.5128849281277517,2.6716046572152816,0.07647012000116188,0.4,0.21850002883947595,True
1183,0.5915915915915916,1.0053358935893686,1.3662212506262854,0.2770268611560937,0.5125570896758488,2.6655006401146664,0.07604428425284418,0.4,0.21843408165635014,True
1184,0.592092092092092,1.0053738476591736,1.362224600869823,0.2772216485791876,0.512229244243254,2.6594041948587233,0.07562041262757913,0.4,0.21836808122267723,True
1185,0.5925925925925926,1.0054115900671519,1.358235802782326,0.27741660847891697,0.5119013915544832,2.6533153165647625,0.07519849769899643,0.4,0.21830202708852928,True
1186,0.5930930930930931,1.005449121790458,1.354254845832797,0.2776117414270075,0.5115735313342541,2.6472340003610317,0.0747785320648059,0.4,0.2182359188004259,True
1187,0.5935935935935936,1.0054864438026916,1.3502817195091528,0.27780704799725264,0.5112456633074859,2.6411602413867974,0.0743605083467225,0.4,0.21816975590132653,True
1188,0.5940940940940941,1.0055235570738972,1.3463164133182248,0.2780025287655136,0.5109177871992997,2.635094034792434,0.07394441919038929,0.4,0.218103537930621,True
1189,0.5945945945945945,1.005560462570564,1.342358916785758,0.2781981843097195,0.5105899027350179,2.6290353757395106,0.07353025726530224,0.4,0.21803726442412474,True
1190,0.5950950950950951,1.0055971612614476,1.3384092194276382,0.2783940152160928,0.5102620096414602,2.62298425933783,0.07311801526388903,0.4,0.21797093490469185,True
1191,0.5955955955955956,1.0056336541112592,1.3344673107810823,0.27859002207240147,0.5099341076455384,2.6169406807137667,0.07270768590235195,0.4,0.21790454889229868,True
1192,0.5960960960960962,1.0056699420735158,1.3305331804399818,0.2787862054603108,0.509606196472667,2.6109046350878615,0.07229926192163014,0.4,0.21783810591561187,True
1193,0.5965965965965966,1.0057060260983268,1.3266068180164121,0.2789825659637123,0.5092782758484953,2.6048761176906416,0.07189273608619012,0.4,0.2177716054994778,True
1194,0.597097097097097,1.0057419071324074,1.3226882131405666,0.2791791041687373,0.5089503454989093,2.5988551237625623,0.07148810118395138,0.4,0.21770504716489902,True
1195,0.5975975975975976,1.0057775861190785,1.318777355460758,0.27937582066375694,0.5086224051500328,2.5928416485540917,0.07108535002621028,0.4,0.21763843042902117,True
1196,0.5980980980980981,1.0058130639982665,1.3148742346434212,0.2795727160393821,0.508294454528227,2.5868356873258054,0.07068447544756774,0.4,0.21757175480512264,True
1197,0.5985985985985987,1.005848341706503,1.3109788403731097,0.2797697908884633,0.5079664933600906,2.580837235348463,0.07028547030585473,0.4,0.21750501980260692,True
1198,0.5990990990990991,1.0058834201769258,1.3070911623524972,0.27996704580609105,0.5076385213724598,2.5748462879031013,0.06988832748205775,0.4,0.21743822492699405,True
1199,0.5995995995995996,1.0059183003392778,1.3032111903023755,0.28016448138959554,0.5073105382924079,2.5688628402811133,0.06949303988024644,0.4,0.21737136967990783,True
1200,0.6001001001001001,1.0059529831199079,1.299338913961659,0.28036209823854663,0.506982543847246,2.562886887784346,0.06909960042750032,0.4,0.2173044535590694,True
1201,0.6006006006006006,1.0059874694417705,1.2954743230873782,0.28055989695475425,0.5066545377645221,2.5569184257251756,0.06870800207383541,0.4,0.21723747605828805,True
1202,0.6011011011011012,1.0060217602244252,1.291617407454687,0.28075787814226777,0.5063265197720224,2.5509574494266034,0.06831823779213249,0.4,0.21717043666744817,True
1203,0.6016016016016016,1.0060558563840378,1.2877681568568577,0.2809560424073765,0.5059984895977698,2.5450039542223437,0.06793030057806398,0.4,0.2171033348725049,True
1204,0.6021021021021021,1.0060897588333793,1.2839265611052812,0.28115439035860956,0.5056704469700251,2.539057935456903,0.06754418345002174,0.4,0.21703617015547333,True
1205,0.6026026026026026,1.00612346848724,1.2800926100030543,0.2813529226134429,0.505342391618858,2.533119388425526,0.06715987944848965,0.4,0.21696894198436817,True
1206,0.6031031031031031,1.0061569862559716,1.2762662933764874,0.2815516397902982,0.5050143232742724,2.5271883084459557,0.06677738163663373,0.4,0.2169016498251158,True
1207,0.6036036036036037,1.0061903130399874,1.2724476011019443,0.28175054250172954,0.50468624166461,2.521264690919693,0.06639668310079716,0.4,0.21683429315180708,True
1208,0.6041041041041041,1.0062234497364646,1.2686365230731333,0.2819496313627275,0.5043581465184959,2.5153485312576582,0.06601777694974009,0.4,0.21676687143428716,True
1209,0.6046046046046046,1.0062563972393477,1.2648330492010935,0.28214890699072254,0.5040300375648391,2.509439824880246,0.06564065631456951,0.4,0.2166993841381435,True
1210,0.6051051051051051,1.006289156439348,1.2610371694141993,0.28234837000558427,0.5037019145328336,2.503538567217415,0.06526531434866745,0.4,0.2166318307246896,True
1211,0.6056056056056056,1.0063217282239436,1.257248873658155,0.28254802102962234,0.503373777151957,2.4976447537087743,0.06489174422762016,0.4,0.21656421065095996,True
1212,0.6061061061061062,1.0063541134773797,1.2534681518960002,0.28274786068758584,0.5030456251519714,2.4917583798036693,0.06451993914915019,0.4,0.2164965233696927,True
1213,0.6066066066066066,1.0063863130806683,1.2496949941081066,0.2829478896066634,0.5027174582629232,2.485879440961271,0.06414989233304298,0.4,0.21642876832932265,True
1214,0.6071071071071071,1.0064183279115881,1.2459293902921766,0.2831481084164834,0.5023892762151432,2.480007932650656,0.06378159702107981,0.4,0.21636094497396754,True
1215,0.6076076076076076,1.0064501588446852,1.2421713304632485,0.2833485177491138,0.502061078739246,2.474143850350908,0.06341504647696639,0.4,0.21629305274341987,True
1216,0.6081081081081081,1.006481806751272,1.2384208046536898,0.2835491182390622,0.5017328655661308,2.468287189551189,0.06305023398626443,0.4,0.2162250910731315,True
1217,0.6086086086086087,1.0065132724994283,1.2346778029132035,0.2837499105232757,0.5014046364269811,2.462437945750843,0.06268715285632237,0.4,0.21615705939420662,True
1218,0.6091091091091091,1.0065445569540006,1.2309423153088253,0.28395089524114114,0.5010763910532644,2.456596114459474,0.06232579641620657,0.4,0.21608895713339024,True
1219,0.6096096096096096,1.0065756609766021,1.2272143319249202,0.28415207303448503,0.5007481291767326,2.4507616911970342,0.061966158016631724,0.4,0.2160207837130542,True
1220,0.6101101101101101,1.0066065854310116,1.2234938428368005,0.28435344455531064,0.5004198505314346,2.4449346714313545,0.0616082310295607,0.4,0.21595253853948482,True
1221,0.6106106106106106,1.0066373311762613,1.2197808381445034,0.2845550104558926,0.5000915548511387,2.439115050658261,0.061252008848557096,0.4,0.2158842210177818,True
1222,0.6111111111111112,1.0066678990621927,1.216075307994529,0.28475677138240485,0.4997632418676769,2.433302824453246,0.06089748488899697,0.4,0.21581583056154935,True
1223,0.6116116116116116,1.0066982899355672,1.2123772425499586,0.28495872798368155,0.499434911313223,2.4274979884007557,0.060544652587625675,0.4,0.21574736657967025,True
1224,0.6121121121121121,1.0067285046400676,1.2086866319904512,0.2851608809112171,0.49910656292029176,2.421700538094268,0.060193505402489536,0.4,0.21567882847629577,True
1225,0.6126126126126126,1.0067585440162972,1.20500346651225,0.2853632308191658,0.4987781964217402,2.415910469136392,0.05984403681286934,0.4,0.21561021565082972,True
1226,0.6131131131131131,1.0067884089017802,1.2013277363281756,0.28556577836434227,0.4984498115507665,2.410127777138946,0.05949624031921218,0.4,0.21554152749791855,True
1227,0.6136136136136137,1.006818100130961,1.1976594316676312,0.2857685242062211,0.4981214080409106,2.404352457723053,0.059150109443065285,0.4,0.21547276340743507,True
1228,0.6141141141141141,1.0068476185352055,1.1939985427766011,0.28597146900693704,0.4977929856260542,2.3985845065192257,0.05880563772700825,0.4,0.2154039227644652,True
1229,0.6146146146146146,1.0068769649427998,1.1903450599176477,0.28617461343128503,0.49746454404042023,2.392823919167452,0.05846281873458761,0.4,0.21533500494929914,True
